StopID;DIVA;StopText;Municipality;MunicipalityID;Latitude;Longitude
427;60200267;Eichenstraße;Wien;49000001;48.1804323;16.3499041
428;60200077;Arbeitergasse, Gürtel;Wien;49000001;48.1844573;16.345718
429;60200827;Margaretengürtel U;Wien;49000001;48.1882903;16.3422415
430;60200436;Gumpendorfer Straße U;Wien;49000001;48.1902128;16.3379745
432;60200131;Franz-Eder-Weg;Wien;49000001;48.1771258;16.4346871
433;60200319;1. Haidequerstraße Mitte;Wien;49000001;48.1824149;16.4290277
434;60200702;Kopalgasse;Wien;49000001;48.1777428;16.4131545
435;60200425;Enkplatz U, Grillgasse;Wien;49000001;48.1743642;16.4166759
436;60201070;Rappachgasse;Wien;49000001;48.1798213;16.4241589
437;60201264;Simoningplatz;Wien;49000001;48.1791085;16.4204039
438;60200465;Haidestraße S;Wien;49000001;48.1797614;16.4275275
439;60200324;1. Haidequerstraße Süd;Wien;49000001;48.1810852;16.428363
440;60200256;Kraftwerk Simmering;Wien;49000001;48.1839003;16.4302045
442;60200256;Kraftwerk Simmering;Wien;49000001;48.1833972;16.4297015
443;60200957;Oriongasse;Wien;49000001;48.1762991;16.4399692
444;60201259;Simmeringer Haide;Wien;49000001;48.1773534;16.440607
445;60200957;Oriongasse;Wien;49000001;48.1762931;16.4397716
446;60201264;Simoningplatz;Wien;49000001;48.1792882;16.4209249
447;60201070;Rappachgasse;Wien;49000001;48.179995;16.4246799
448;60200715;Krausegasse;Wien;49000001;48.1746697;16.420368
449;60200324;1. Haidequerstraße Süd;Wien;49000001;48.1814026;16.428363
455;60200874;Michelbeuern U AKH;Wien;49000001;48.2220807;16.3431937
458;60200615;Josefstädter Straße U;Wien;49000001;48.2113186;16.3388099
460;60200188;Burggasse, Stadthalle U;Wien;49000001;48.2021289;16.3375972
461;60200188;Burggasse, Stadthalle U;Wien;49000001;48.2019972;16.3370762
462;60201413;Urban-Loritz-Platz;Wien;49000001;48.2010691;16.3372379
464;60201468;Westbahnhof S U;Wien;49000001;48.1968538;16.3387919
470;60201015;Bahnhof Meidling S U;Wien;49000001;48.174454;16.3311114
471;60200865;Dörfelstraße;Wien;49000001;48.1755503;16.3362767
472;60200465;Haidestraße S;Wien;49000001;48.1787191;16.428857
473;60200465;Haidestraße S;Wien;49000001;48.1792403;16.4279138
474;60200465;Haidestraße S;Wien;49000001;48.1791804;16.4269257
475;60200895;Murlingengasse;Wien;49000001;48.1762692;16.3358095
476;60200865;Dörfelstraße;Wien;49000001;48.1754245;16.3352167
477;60201015;Bahnhof Meidling S U;Wien;49000001;48.17446;16.330752
481;60200833;Mariahilfer Gürtel;Wien;49000001;48.193207;16.3389357
482;60200833;Mariahilfer Gürtel;Wien;49000001;48.193237;16.3388189
483;60201468;Westbahnhof S U;Wien;49000001;48.1968718;16.3388908
484;60201468;Westbahnhof S U;Wien;49000001;48.1973508;16.3389536
485;60201413;Urban-Loritz-Platz;Wien;49000001;48.2014463;16.3375702
493;60201510;Währinger Straße, Volksoper U;Wien;49000001;48.2243191;16.3489968
497;60200950;Nußdorfer Straße U;Wien;49000001;48.2324217;16.3540992
500;60201015;Bhf. Meidling S U;Wien;49000001;48.1746577;16.3312192
503;60201139;Sagedergasse;Wien;49000001;48.1614229;16.3181037
504;60200048;Am Schöpfwerk;Wien;49000001;48.1614769;16.3246435
505;60200782;Lichtensterngasse;Wien;49000001;48.159098;16.3299166
506;60200913;Nauheimergasse;Wien;49000001;48.157462;16.3314168
508;60200188;Burggasse, Stadthalle U;Wien;49000001;48.2020092;16.337184
509;60200465;Haidestraße S;Wien;49000001;48.1790666;16.4276802
510;60200131;Franz-Eder-Weg;Wien;49000001;48.1774073;16.434229
511;60201514;Zanaschkagasse;Wien;49000001;48.1574261;16.3289554
512;60200782;Lichtensterngasse;Wien;49000001;48.1589601;16.3299346
513;60200048;Am Schöpfwerk;Wien;49000001;48.1615428;16.3250298
514;60200674;Khleslplatz;Wien;49000001;48.1625914;16.3221821
516;60201446;Wallrißstraße;Wien;49000001;48.2320687;16.3269522
517;60201477;Wienerbergbrücke;Wien;49000001;48.1721357;16.3286051
518;60201015;Bhf. Meidling S U;Wien;49000001;48.1746338;16.3320276
519;60200986;Otto-Probst-Platz;Wien;49000001;48.1539383;16.3488441
520;60200444;Gutheil-Schoder-Gasse;Wien;49000001;48.1595114;16.3357646
521;60200393;Gersthof S;Wien;49000001;48.2316738;16.3288476
522;60201526;Simonygasse;Wien;49000001;48.2275447;16.3283805
523;60201272;Sommarugagasse;Wien;49000001;48.2261982;16.3313808
524;60201426;Vinzenzgasse;Wien;49000001;48.225127;16.3340399
525;60200149;Blumengasse;Wien;49000001;48.2216857;16.331821
526;60200276;Elterleinplatz;Wien;49000001;48.2183998;16.3309227
527;60201560;Inzersdorf,  Kirchenplatz;Wien;49000001;48.1501566;16.3473349
528;60200861;Mayssengasse;Wien;49000001;48.216245;16.3254699
529;60200930;Neusteinhof;Wien;49000001;48.1572523;16.3332763
530;60201374;Feßtgasse;Wien;49000001;48.2108397;16.3252184
531;60200704;Panikengasse;Wien;49000001;48.2084691;16.324365
532;60200197;Camillo-Sitte-Gasse;Wien;49000001;48.2052242;16.3273294
533;60200440;Guntherstraße;Wien;49000001;48.2027635;16.3269162
534;;Schweglerstraße;;;;
535;60201413;Urban-Loritz-Platz;Wien;49000001;48.200668;16.3371121
538;60200212;Computerstraße;Wien;49000001;48.1574201;16.342475
539;60200444;Gutheil-Schoder-Gasse;Wien;49000001;48.1593257;16.3359263
540;60201514;Zanaschkagasse;Wien;49000001;48.1570665;16.3286051
541;60201413;Urban-Loritz-Platz;Wien;49000001;48.2005782;16.337714
542;60201560;Inzersdorf, Kirchenplatz;Wien;49000001;48.1501806;16.3472181
543;60200440;Guntherstraße;Wien;49000001;48.202069;16.3266916
544;60200197;Camillo-Sitte-Gasse;Wien;49000001;48.2047992;16.3273294
545;60200704;Panikengasse;Wien;49000001;48.2077327;16.3243021
546;60201374;Feßtgasse;Wien;49000001;48.2102291;16.3251645
547;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;48.2129109;16.3253262
548;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;48.2140363;16.3266018
549;60201115;Rosensteingasse;Wien;49000001;48.2186512;16.3275271
550;60200276;Elterleinplatz;Wien;49000001;48.218729;16.3309497
551;60200149;Blumengasse;Wien;49000001;48.2212368;16.3317402
552;60201426;Vinzenzgasse;Wien;49000001;48.224744;16.3343094
553;60201272;Sommarugagasse;Wien;49000001;48.2261085;16.3320366
554;60201526;Simonygasse;Wien;49000001;48.2276106;16.3282817
555;60200977;Frauengasse;Wien;49000001;48.2138747;16.3294585
556;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;48.2134497;16.3255238
557;60200913;Nauheimergasse;Wien;49000001;48.1573422;16.3314886
558;60200681;Jungbauerweg;Wien;49000001;48.1551609;16.3454305
559;60201317;Kendlerstraße U;Wien;49000001;48.2037395;16.3080426
560;60200450;Dornbach;Wien;49000001;48.2261863;16.3079258
561;60200784;Liebknechtgasse;Wien;49000001;48.2228528;16.3066143
562;60201121;Sandleitengasse;Wien;49000001;48.2181664;16.3074677
563;60200840;Maroltingergasse;Wien;49000001;48.2138447;16.3063807
564;60201489;Rankgasse;Wien;49000001;48.2111929;16.3056531
565;60200597;Joachimsthalerplatz;Wien;49000001;48.2093371;16.3051141
566;60200445;Gutraterplatz;Wien;49000001;48.2077507;16.308887
567;60200754;Laurentiusplatz;Wien;49000001;48.2019553;16.3079169
568;60201035;Hütteldorfer Straße U;Wien;49000001;48.1995782;16.3121479
569;60200909;Märzstraße;Wien;49000001;48.1968598;16.3119683
570;60201084;Linzer Straße, Reinlgasse;Wien;49000001;48.1935364;16.3114203
571;60201158;Johnstraße, Linzer Straße;Wien;49000001;48.1927339;16.314771
572;60201176;Schloss Schönbrunn;Wien;49000001;48.1882784;16.3134774
573;60200520;Hietzing U;Wien;49000001;48.1877753;16.304126
574;60200520;Hietzing U;Wien;49000001;48.187919;16.3036948
575;60201317;Kendlerstraße U;Wien;49000001;48.2042424;16.3080696
576;60201176;Schloss Schönbrunn;Wien;49000001;48.1880628;16.3127408
577;60201005;Penzinger Straße;Wien;49000001;48.1899073;16.3148608
578;60201158;Johnstraße, Linzer Straße;Wien;49000001;48.1927998;16.314789
579;60201084;Linzer Straße, Reinlgasse;Wien;49000001;48.1932489;16.3118874
580;60200909;Märzstraße;Wien;49000001;48.1963927;16.3120401
581;60201035;Hütteldorfer Straße U;Wien;49000001;48.1996321;16.3122018
582;60200754;Laurentiusplatz;Wien;49000001;48.2017577;16.3085906
583;60200445;Gutraterplatz;Wien;49000001;48.2074274;16.3092733
584;60200597;Joachimsthalerplatz;Wien;49000001;48.2086846;16.3049614
585;60201489;Rankgasse;Wien;49000001;48.210696;16.3054824
586;60200840;Maroltingergasse;Wien;49000001;48.2131563;16.3065424
587;60201121;Sandleitengasse;Wien;49000001;48.217526;16.3075755
588;60200784;Liebknechtgasse;Wien;49000001;48.2224757;16.3069107
590;60200363;Friedrich-Engels-Platz;Wien;49000001;48.2438435;16.379845
591;60201705;Handelskai S U;Wien;49000001;48.2410496;16.3838874
592;60200023;Allerheiligengasse;Wien;49000001;48.2386744;16.3864027
593;60200280;Engerthstraße / Traisengasse;Wien;49000001;48.2360717;16.389412
594;60200279;Innstraße;Wien;49000001;48.2332714;16.3926549
595;60200547;Holubstraße;Wien;49000001;48.2316797;16.3946672
596;60201440;Walcherstraße;Wien;49000001;48.2260965;16.4012428
597;60201433;Vorgartenstraße U;Wien;49000001;48.224361;16.4013776
598;60200523;;Wien;49000001;48.2208837;16.4080251
600;;Elderschplatz;;;;
601;;Offenbachgasse;;;;
602;;Stella-Klein-Löw-Weg;;;;
603;;Meiereistraße;;;;
604;;Stadion;;;;
605;60201895;Marathonweg;Wien;49000001;48.2088402;16.4265843
606;;Praterbrücke;;;;
607;60201874;Stadlauer Brücke;Wien;49000001;48.2003087;16.4385049
608;60200011;Aignerstraße;Wien;49000001;48.2464278;16.3749941
609;60200781;Leystraße;Wien;49000001;48.243999;16.3769165
610;60201874;Stadlauer Brücke;Wien;49000001;48.2002249;16.4389182
611;60201039;Praterbrücke;Wien;49000001;48.2032605;16.4346242
612;60201895;Marathonweg;Wien;49000001;48.2085469;16.4270874
613;;Stadion;;;;
614;60201894;Stadion;Wien;49000001;48.2110552;16.4221736
615;60200733;Pensionistenwohnhaus Prater;Wien;49000001;48.2136472;16.4184815
616;60200974;Sturgasse;Wien;49000001;48.2160834;16.4149691
617;60200280;Engerthstraße, Traisengasse;Wien;49000001;48.2365923;16.3890257
618;60200523;;Wien;49000001;48.2213625;16.407567
619;60201440;Walcherstraße;Wien;49000001;48.2261324;16.4013237
620;60200547;Holubstraße;Wien;49000001;48.231955;16.3944695
621;60200279;Innstraße;Wien;49000001;48.2333432;16.3928975
622;60200280;Engerthstraße, Traisengasse;Wien;49000001;48.2362033;16.3887922
623;60200023;Allerheiligengasse;Wien;49000001;48.2388898;16.3863847
624;60201705;Handelskai S U;Wien;49000001;48.240906;16.3842377
625;60200363;Friedrich-Engels-Platz;Wien;49000001;48.2434546;16.3797192
626;60200781;Leystraße;Wien;49000001;48.2441845;16.3769075
627;60200011;Aignerstraße;Wien;49000001;48.2462304;16.3748952
628;60200188;Burggasse, Stadthalle U;Wien;49000001;48.2021289;16.3375074
629;;Griegstraße;;;;
631;60201578;Gadnergasse;Wien;49000001;48.1594815;16.4175742
633;60200229;Dietmayrgasse;Wien;49000001;48.2392607;16.3683465
634;60200692;Gürtelbrücke;Wien;49000001;48.2375735;16.3655348
635;60200405;Glatzgasse;Wien;49000001;48.2333492;16.3544406
636;60200943;Nordbrücke;Wien;49000001;48.261058;16.3954846
637;60200050;Am Spitz;Wien;49000001;48.2583608;16.3976496
638;60200050;Am Spitz;Wien;49000001;48.2582173;16.3972813
639;60200943;Nordbrücke;Wien;49000001;48.2610222;16.3953768
640;60200950;Nußdorfer Straße U;Wien;49000001;48.2314823;16.3530662
641;60200786;Glatzgasse;Wien;49000001;48.2330261;16.3551503
642;60200692;Gürtelbrücke;Wien;49000001;48.237388;16.3656606
643;60200229;Dietmayrgasse;Wien;49000001;48.239165;16.3687597
645;60200752;Lassallestraße U;Wien;49000001;48.2232837;16.4027789
646;60200620;Jungstraße;Wien;49000001;48.2210513;16.4057075
647;60200620;Jungstraße;Wien;49000001;48.2211052;16.4057973
648;60200752;Lassallestraße;Wien;49000001;48.2238343;16.4022669
649;60201433;Vorgartenstraße U;Wien;49000001;48.2244447;16.4015303
650;60201002;Pensionsversicherungsanstalt;Wien;49000001;48.2292562;16.3974789
651;60201013;Pfenninggeldgasse;Wien;49000001;48.2068886;16.3145554
652;60201037;Possingergasse;Wien;49000001;48.2106781;16.3186877
653;60201190;Schuhmeierplatz;Wien;49000001;48.2118334;16.319038
654;60200669;Familienplatz;Wien;49000001;48.2143535;16.3191188
656;60201490;Wilhelminenstraße;Wien;49000001;48.2165024;16.3196489
657;60200262;Albrechtskreithgasse;Wien;49000001;48.2194832;16.320655
658;;Donaumarina;;;;
659;60200282;Donaumarina U;Wien;49000001;48.2060325;16.4307076
660;60201267;Alser Straße, Skodagasse;Wien;49000001;48.2149641;16.3487094
661;60200753;Laudongasse;Wien;49000001;48.2134018;16.348359
662;60201559;Lederergasse;Wien;49000001;48.2099896;16.3487273
663;60201340;Strozzigasse;Wien;49000001;48.206703;16.3492034
664;60200920;Neubaugasse / Burggasse;Wien;49000001;48.2040029;16.3489249
665;60201088;Neubaugasse / Westbahnstraße;Wien;49000001;48.2014044;16.3490238
666;60200056;Neubaugasse U;Wien;49000001;48.1980873;16.3508024
667;60200424;Griegstraße;Wien;49000001;48.249371;16.3753713
668;60200662;Haus des Meeres;Wien;49000001;48.1973388;16.3540004
669;60201018;Pilgramgasse U;Wien;49000001;48.1928956;16.3545035
670;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;48.1918956;16.3567403
671;60201529;Ziegelofengasse;Wien;49000001;48.1919015;16.3601539
672;60200768;Leibenfrostgasse;Wien;49000001;48.1899552;16.3623278
673;60200604;Johann-Strauß-Gasse;Wien;49000001;48.1897995;16.3655707
674;60201066;Rainergasse;Wien;49000001;48.1885718;16.3679423
675;60200120;Belvederegasse;Wien;49000001;48.1899972;16.3716793
676;60201019;Kolschitzkygasse;Wien;49000001;48.1879669;16.3730627
677;60200341;Forsthausgasse;Wien;49000001;48.2453211;16.3750839
678;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;48.2457638;16.370736
679;60200491;Bahnhof Heiligenstadt S U;Wien;49000001;48.2483002;16.3643131
680;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;48.2451237;16.3692359
681;60200341;Forsthausgasse;Wien;49000001;48.2452015;16.3749761
682;60200293;Esterhazygasse;Wien;49000001;48.1948298;16.3527248
683;60201677;Edmund-Reim-Gasse;Wien;49000001;48.1625494;16.3140613
684;60201678;Rothenburgstraße;Wien;49000001;48.1631726;16.3189931
685;60200511;Hetzendorf S;Wien;49000001;48.1658329;16.3145554
686;60201852;Eckartsaugasse;Wien;49000001;48.1666418;16.3159208
687;;Pilgramgasse U;;;;
688;60200056;Neubaugasse U;Wien;49000001;48.1985064;16.3498682
689;60200616;Leibnizgasse;Wien;49000001;48.1707398;16.3753085
690;60201346;Südbahnhof S;Wien;49000001;48.1878891;16.381417
691;60200886;Mommsengasse;Wien;49000001;48.1885778;16.3788029
692;60200079;Argentinierstraße;Wien;49000001;48.1885898;16.3769165
693;60201019;Kolschitzkygasse;Wien;49000001;48.1880867;16.3727573
694;60201066;Rainergasse;Wien;49000001;48.1879849;16.3688675
695;60200604;Johann-Strauß-Gasse;Wien;49000001;48.1905302;16.3660738
696;60200768;Leibenfrostgasse;Wien;49000001;48.1899493;16.3636124
697;60201529;Ziegelofengasse;Wien;49000001;48.1924166;16.3608546
698;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;48.1919794;16.3567942
699;60201018;Pilgramgasse U;Wien;49000001;48.1927519;16.3552311
700;60200084;Arsenal;Wien;49000001;48.1836906;16.3841209
701;60201872;Inzersdorfer Straße / Bernhardtstalgasse;Wien;49000001;48.1731361;16.3608546
702;;Neubaugasse U;;;;
703;60200678;Kirchengasse;Wien;49000001;48.199674;16.3528686
704;60201237;Siebensterngasse;Wien;49000001;48.2024462;16.3517367
705;60200664;Kellermanngasse;Wien;49000001;48.2054398;16.351575
706;60201017;Piaristengasse;Wien;49000001;48.2065473;16.3513773
707;60201375;Theater in der Josefstadt;Wien;49000001;48.2092713;16.3506856
708;60200753;Laudongasse;Wien;49000001;48.2130127;16.3495717
709;60200127;Fernkorngasse;Wien;49000001;48.1741066;16.3635855
710;60201403;Unfallkrankenhaus Meidling;Wien;49000001;48.1735914;16.3449724
711;60200344;Klinik Favoriten;Wien;49000001;48.1749393;16.3492394
712;60200225;Davidgasse / Knöllgasse;Wien;49000001;48.175131;16.3569559
713;60200117;Belgradplatz;Wien;49000001;48.1740347;16.358519
714;60200510;Herzgasse;Wien;49000001;48.1723992;16.3656965
715;60200086;Arthaberplatz;Wien;49000001;48.1712909;16.3726225
716;;Reumannplatz;;;;
717;60200086;Arthaberplatz;Wien;49000001;48.1727886;16.3721105
718;60200510;Herzgasse;Wien;49000001;48.1724292;16.3661097
719;60200117;Belgradplatz;Wien;49000001;48.1743163;16.3604773
720;60200225;Davidgasse / Knöllgasse;Wien;49000001;48.1754245;16.3565606
721;60200344;Klinik Favoriten;Wien;49000001;48.1749752;16.3485117
722;60200142;Bischoffgasse;Wien;49000001;48.1834091;16.3221821
723;60201211;Schönbrunn U;Wien;49000001;48.1847927;16.3200351
724;60201211;Schönbrunn U;Wien;49000001;48.1862241;16.3199273
725;60201176;Schloss Schönbrunn;Wien;49000001;48.1870506;16.3139266
726;60201488;Wilhelm-Kreß-Platz;Wien;49000001;48.1605002;16.4269077
727;60201045;Pretschgasse;Wien;49000001;48.1581032;16.4244104
728;60200484;Geiselbergstraße S;Wien;49000001;48.1743882;16.4066148
729;;Südtiroler Platz S U;;;;
730;;Südbahnhof S;;;;
731;60200042;Am Kanal;Wien;49000001;48.1694996;16.4103158
732;60200798;Lilienthalgasse;Wien;49000001;48.1794379;16.3930143
733;60200435;Gräßlplatz;Wien;49000001;48.1768442;16.3972813
734;60200879;Mitterfeldgasse;Wien;49000001;48.1652038;16.4152206
735;60200479;Hasenleitengasse;Wien;49000001;48.1617285;16.4177179
736;;Schemmerlstraße;;;;
737;60200879;Mitterfeldgasse;Wien;49000001;48.1652338;16.4152835
738;60200042;Am Kanal;Wien;49000001;48.1704222;16.40966
739;60200484;Geiselbergstraße S;Wien;49000001;48.1747596;16.4061297
740;60200798;Lilienthalgasse;Wien;49000001;48.1784855;16.3913703
742;60200563;Hüttenbrennergasse;Wien;49000001;48.1761374;16.3948738
743;60200043;Am Kanal, Hasenleitengasse;Wien;49000001;48.1635201;16.4184186
744;60200377;Gattergasse;Wien;49000001;48.1609915;16.4223263
745;60201045;Pretschgasse;Wien;49000001;48.1580433;16.4243565
746;60201488;Wilhelm-Kreß-Platz;Wien;49000001;48.1604642;16.4270155
748;60200666;Keplerplatz U;Wien;49000001;48.1781681;16.3760451
749;60201154;Scalagasse;Wien;49000001;48.1822172;16.3574949
750;60200377;Gattergasse;Wien;49000001;48.1606859;16.4225598
751;60201018;Pilgramgasse U;Wien;49000001;48.1927699;16.3539106
752;60200043;Am Kanal, Hasenleitengasse;Wien;49000001;48.1635501;16.418221
753;60201085;Reinprechtsdorfer Brücke;Wien;49000001;48.188458;16.3516828
754;60201086;Reinprechtsdorfer Straße / Arbeitergasse;Wien;49000001;48.186296;16.3532818
755;60200306;Fendigasse;Wien;49000001;48.18408;16.3555365
756;60200849;Matzleinsdorfer Platz S;Wien;49000001;48.1805161;16.3591657
757;60200296;Evangelischer Friedhof;Wien;49000001;48.1797973;16.3601808
758;60200307;Sonnleithnergasse;Wien;49000001;48.1789707;16.3625793
759;60200286;Erlachplatz;Wien;49000001;48.1785754;16.3686879
760;60201474;Wielandplatz;Wien;49000001;48.1775451;16.380348
761;60200136;Laxenburger Straße / Gudrunstraße;Wien;49000001;48.1784017;16.3720655
762;60200666;Keplerplatz U;Wien;49000001;48.1780542;16.3760181
763;60201154;Scalagasse;Wien;49000001;48.1824867;16.3573601
764;60201095;Reumannplatz U;Wien;49000001;48.1754784;16.3788658
765;60200136;Laxenburger Straße / Gudrunstraße;Wien;49000001;48.1784975;16.3721464
766;60200286;Erlachplatz;Wien;49000001;48.1786712;16.3692448
767;60200307;Sonnleithnergasse;Wien;49000001;48.1790067;16.3633429
768;60200849;Matzleinsdorfer Platz S;Wien;49000001;48.1804143;16.3593724
769;;Fendigasse;;;;
770;60201086;Reinprechtsdorfer Straße / Arbeitergasse;Wien;49000001;48.1863559;16.3534255
771;60201085;Reinprechtsdorfer Brücke;Wien;49000001;48.1893444;16.3517007
772;60200137;Bezirksamt Margareten;Wien;49000001;48.1907338;16.3552132
773;60200293;Esterhazygasse;Wien;49000001;48.195261;16.3511168
774;60201702;Boschstraße, Halteraugasse;Wien;49000001;48.2519191;16.3657773
775;60200634;Kahlenberg;Wien;49000001;48.276533;16.3368067
776;60200614;Elisabethwiese;Wien;49000001;48.2810228;16.3343633
777;60200775;Leopoldsberg;Wien;49000001;48.2788766;16.3444154
778;60200614;Elisabethwiese;Wien;49000001;48.2810945;16.3343273
